Date,Open,High,Low,Close,Adj Close,Volume
2019-11-03,1801.010010,1815.060059,1774.040039,1785.880005,1785.880005,11461600
2019-11-10,1778.000000,1786.219971,1732.859985,1739.489990,1739.489990,13165500
2019-11-17,1738.300049,1762.520020,1722.709961,1745.719971,1745.719971,13042300
2019-11-24,1753.250000,1824.689941,1753.239990,1800.800049,1800.800049,11616400
2019-12-01,1804.400024,1805.550049,1740.000000,1751.599976,1751.599976,15917800
2019-12-08,1750.660034,1768.989990,1735.000000,1760.939941,1760.939941,12896300
2019-12-15,1767.000000,1802.969971,1757.050049,1786.500000,1786.500000,17944600
2019-12-22,1788.260010,1901.400024,1784.510010,1869.800049,1869.800049,15209700
2019-12-29,1874.000000,1898.010010,1832.229980,1874.969971,1874.969971,13974600
2020-01-05,1860.000000,1917.819946,1860.000000,1883.160034,1883.160034,17635700
2020-01-12,1891.310059,1898.000000,1855.089966,1864.719971,1864.719971,15775100
2020-01-19,1865.000000,1902.500000,1847.439941,1861.640015,1861.640015,13174900
2020-01-26,1820.000000,2055.719971,1815.339966,2008.719971,2008.719971,30319200
2020-02-02,2010.599976,2098.530029,2000.250000,2079.280029,2079.280029,23842900
2020-02-09,2085.010010,2135.600098,2084.959961,2133.909912,2133.909912,5048100
2020-02-10,2085.010010,2135.600098,2085.000000,2133.909912,2133.909912,5056235
