Date,Open,High,Low,Close,Adj Close,Volume
2017-09-10,171.500000,179.929993,171.500000,176.699997,176.699997,105343600
2017-09-17,178.889999,180.869995,175.300003,178.139999,178.139999,80396900
2017-09-24,176.479996,177.000000,166.789993,172.710007,172.710007,104532900
2017-10-01,174.570007,180.000000,172.570007,179.199997,179.199997,61343200
2017-10-08,178.970001,184.699997,177.970001,178.449997,178.449997,73736200
2017-10-15,180.000000,180.119995,175.300003,177.320007,177.320007,80216800
2017-10-22,177.800003,178.009995,168.580002,176.149994,176.149994,80906300
2017-10-29,178.429993,191.220001,177.589996,183.210007,183.210007,131008300
2017-11-05,184.070007,189.860001,181.050003,186.410004,186.410004,86385300
2017-11-12,186.770004,187.880005,176.735992,185.130005,185.130005,79993600
2017-11-19,187.600006,191.750000,186.610992,191.190002,191.190002,69936700
2017-11-26,190.490005,191.449997,173.619995,174.610001,174.610001,121168400
2017-12-03,177.199997,178.960007,164.250000,177.619995,177.619995,130644100
2017-12-10,179.899994,180.679993,169.610001,173.550003,173.550003,131122800
2017-12-17,174.600006,176.660004,170.509995,176.289993,176.289993,85418000
2017-12-24,174.550003,175.149994,171.199997,172.429993,172.429993,42278800
2017-12-31,176.399002,190.750000,175.699997,190.699997,190.699997,87680900
2018-01-07,190.460007,192.490005,186.580002,187.789993,187.789993,77859000
2018-01-14,190.399994,191.740005,179.320007,184.050003,184.050003,78315000
2018-01-21,184.975006,205.229996,181.679993,205.220001,205.220001,129009700
2018-01-28,204.830002,206.199997,186.800003,187.309998,187.309998,157131400
2018-02-04,183.699997,190.470001,168.880005,176.669998,176.669998,146661400
2018-02-11,180.440002,189.559998,175.085999,183.679993,183.679993,85204200
2018-02-18,183.669998,193.404999,183.000000,193.289993,193.289993,66146600
2018-02-25,194.460007,195.149994,175.449997,179.759995,179.759995,98244600
2018-03-04,179.410004,190.699997,177.070007,190.550003,190.550003,75781500
2018-03-11,192.300003,201.500000,187.389999,200.279999,200.279999,113138500
2018-03-18,198.000000,199.210007,180.401001,181.199997,181.199997,87750800
2018-03-25,187.889999,192.250000,177.570007,183.539993,183.539993,69846600
2018-04-01,182.809998,183.509995,166.130005,167.520004,167.520004,97038300
2018-04-08,169.750000,178.160004,168.610001,172.039993,172.039993,69984100
2018-04-15,172.009995,183.630005,171.009995,179.110001,179.110001,69596800
2018-04-22,178.630005,179.320007,166.639999,177.160004,177.160004,72194800
2018-04-29,178.089996,190.600006,175.770004,188.889999,188.889999,130169400
2018-05-06,190.410004,199.770004,190.300003,194.360001,194.360001,99535200
2018-05-13,195.899994,200.000000,193.860001,195.000000,195.000000,70922300
2018-05-20,197.800003,201.500000,192.800995,199.199997,199.199997,76135700
2018-05-27,197.940002,204.990005,196.850006,204.339996,204.339996,73813700
2018-06-03,205.119995,211.699997,200.429993,205.070007,205.070007,95218200
2018-06-10,206.500000,211.119995,205.009995,208.000000,208.000000,89320400
2018-06-17,205.160004,208.600006,199.500000,202.009995,202.009995,78237800
2018-06-24,197.850006,198.100006,182.039993,185.529999,185.529999,122955500
2018-07-01,181.660004,192.490005,181.059998,192.270004,192.270004,64447300
2018-07-08,194.449997,195.130005,187.419998,190.039993,190.039993,74015700
2018-07-15,189.570007,193.229996,186.610001,187.250000,187.250000,62453500
2018-07-22,187.179993,198.350006,184.800003,189.419998,189.419998,83939000
2018-07-29,190.220001,190.589996,179.779999,180.839996,180.839996,90455200
2018-08-05,180.699997,183.000000,174.750000,180.009995,180.009995,134461800
2018-08-12,179.649994,180.649994,165.389999,172.779999,172.779999,153419900
2018-08-19,175.220001,186.500000,171.910004,174.229996,174.229996,182662800
2018-08-26,177.100006,182.380005,172.759995,175.009995,175.009995,81562400
2018-09-02,173.500000,173.949997,158.669998,162.369995,162.369995,111649600
2018-09-09,158.589996,168.000000,152.850006,164.740005,164.740005,146581500
2018-09-16,161.500000,169.839996,155.520004,164.630005,164.630005,115592100
2018-09-23,162.809998,167.389999,160.100006,164.759995,164.759995,59480300
2018-09-30,165.919998,165.949997,152.250000,154.630005,154.630005,90911600
2018-10-07,150.199997,152.636002,135.139999,147.289993,147.289993,185934100
2018-10-14,144.770004,150.679993,140.800003,142.929993,142.929993,89279400
2018-10-21,148.990005,150.199997,138.550003,142.869995,142.869995,94184100
2018-10-28,142.419998,154.360001,130.059998,147.589996,147.589996,177031400
2018-11-04,146.220001,152.800003,142.479996,144.850006,144.850006,85218600
2018-11-11,145.009995,157.399994,139.970001,154.100006,154.100006,108000500
2018-11-18,152.020004,153.210007,142.820007,150.330002,150.330002,59717100
2018-11-25,153.210007,160.860001,152.369995,160.860001,160.860001,110435000
2018-12-02,168.639999,168.800003,150.509995,153.059998,153.059998,96156000
2018-12-09,150.389999,156.240005,145.720001,149.000000,149.000000,73613100
2018-12-16,146.500000,147.940002,130.229996,132.000000,132.000000,114186900
2018-12-23,130.000000,140.979996,129.770004,139.089996,139.089996,49515800
2018-12-30,141.830002,142.020004,129.830002,139.750000,139.750000,70271500
2019-01-06,140.550003,153.380005,139.009995,151.320007,151.320007,77751200
2019-01-13,148.500000,159.490005,146.539993,157.020004,157.020004,78935200
2019-01-20,154.399994,160.500000,150.207001,159.210007,159.210007,58940500
2019-01-27,157.800003,169.729996,155.300003,167.970001,167.970001,97478000
2019-02-03,166.320007,173.089996,163.750000,167.360001,167.360001,51692600
2019-02-10,168.850006,171.050003,165.410004,166.149994,166.149994,45338100
2019-02-17,166.979996,177.020004,166.500000,176.919998,176.919998,50047600
2019-02-24,181.259995,186.899994,179.369995,183.880005,183.880005,80163300
2019-03-03,186.000000,188.080002,171.565002,175.029999,175.029999,67447100
2019-03-10,177.830002,182.535004,177.580002,180.970001,180.970001,51408300
2019-03-17,181.929993,183.360001,175.335999,176.259995,176.259995,55430800
2019-03-24,174.330002,182.600006,174.100006,182.449997,182.449997,44864200
2019-03-31,185.089996,185.559998,176.759995,185.350006,185.350006,83253500
2019-04-07,184.190002,189.789993,183.750000,188.910004,188.910004,58459100
2019-04-14,188.059998,188.199997,182.559998,186.940002,186.940002,46309200
2019-04-21,184.500000,188.740005,183.610001,187.089996,187.089996,48923700
2019-04-28,187.419998,195.720001,183.820007,195.210007,195.210007,67123800
2019-05-05,185.169998,189.000000,173.070007,178.000000,178.000000,104930300
2019-05-12,169.789993,180.240005,168.490005,169.570007,169.570007,120933800
2019-05-19,164.440002,165.589996,154.410004,155.000000,155.000000,129632700
2019-05-26,156.399994,157.070007,147.949997,149.259995,149.259995,112902000
2019-06-02,149.600006,156.110001,148.845001,154.229996,154.229996,109461000
2019-06-09,158.779999,165.679993,157.229996,158.100006,158.100006,108747000
2019-06-16,157.529999,170.479996,157.419998,167.550003,167.550003,114053200
2019-06-23,168.399994,171.979996,164.619995,169.449997,169.449997,99601900
2019-06-30,175.865005,177.949997,172.820007,173.300003,173.300003,61217400
2019-07-07,170.089996,171.369995,165.000000,169.070007,169.070007,81889400
2019-07-14,171.500000,176.220001,170.419998,172.990005,172.990005,85530700
2019-07-21,173.500000,179.399994,171.436996,178.740005,178.740005,83635500
2019-07-28,178.429993,179.880005,160.350006,161.000000,161.000000,103892700
2019-08-04,155.029999,162.300003,151.850006,159.119995,159.119995,102875200
2019-08-11,157.500000,177.550003,155.539993,174.600006,174.600006,120367000
2019-08-18,177.429993,178.800003,163.830994,164.539993,164.539993,69407000
2019-08-25,166.490005,175.250000,164.199997,175.029999,175.029999,52784300
2019-09-01,173.000000,179.220001,172.149994,176.690002,176.690002,35166500
2019-09-08,177.880005,180.500000,172.220001,179.169998,179.169998,45795100
2019-09-15,177.750000,184.130005,175.369995,182.509995,182.509995,67077000
2019-09-22,181.250000,181.330002,163.149994,165.979996,165.979996,83408300
2019-09-29,169.886993,170.699997,161.899994,170.339996,170.339996,59569000
2019-10-06,168.830002,174.880005,161.679993,172.940002,172.940002,69479000
2019-10-13,172.839996,178.589996,169.000000,169.130005,169.130005,54875600
2019-10-20,172.639999,175.809998,168.119995,174.309998,174.309998,45981100
2019-10-27,176.500000,182.119995,173.936005,176.460007,176.460007,74022300
2019-11-03,180.660004,188.279999,178.020004,187.160004,187.160004,122947000
2019-11-10,184.820007,187.649994,181.000000,185.490005,185.490005,71346000
2019-11-17,186.979996,186.979996,181.059998,186.779999,186.779999,62710400
2019-11-24,188.320007,200.979996,187.880005,200.000000,200.000000,122623600
2019-12-01,198.580002,202.000000,189.850006,201.889999,201.889999,88939800
2019-12-08,200.320007,207.100006,198.550003,204.910004,204.910004,79361000
2019-12-15,206.330002,213.979996,206.190002,212.250000,212.250000,80341000
2019-12-22,213.250000,218.110001,212.910004,215.470001,215.470001,36639300
2019-12-29,215.779999,219.979996,210.729996,217.000000,217.000000,39984200
2020-01-05,214.889999,225.960007,214.089996,223.830002,223.830002,58651100
2020-01-12,228.809998,231.139999,222.729996,227.429993,227.429993,72211800
2020-01-19,222.449997,225.580002,211.324997,213.750000,213.750000,62554500
2020-01-26,201.220001,213.979996,199.500000,206.589996,206.589996,86200700
2020-02-02,208.669998,226.699997,208.669998,216.529999,216.529999,71174200
2020-02-09,213.500000,215.770004,212.199997,215.770004,215.770004,17393700
2020-02-10,213.500000,215.770004,212.199997,215.770004,215.770004,16638933
